StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,SDS_1,SDS_2,SDS_3,SDS_4,SDS_5,SDS_6,SDS_7,SDS_8,SDS_9,SDS_10,SDS_11,SDS_12,SDS_13,SDS_14,SDS_15
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_bQUzkPEvmtusBbT,,,,,48.44960022,-123.302597,test,,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_0JJCqxJRBT1wURL,,,,,48.44960022,-123.302597,test,,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_3DGa9bXFNcO14a1,,,,,48.44960022,-123.302597,test,,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_1YVIxLH8grUGriZ,,,,,48.44960022,-123.302597,test,,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_0vVfIQV94J5VBbL,,,,,48.44960022,-123.302597,test,,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_bOYnHwfb5O2S2k5,,,,,48.44960022,-123.302597,test,,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_0r2vVFEKCUBB48J,,,,,48.44960022,-123.302597,test,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_6eRmmjCUnFUx32R,,,,,48.44960022,-123.302597,test,,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_5uV1kV3DrFlvUHj,,,,,48.44960022,-123.302597,test,,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_abLDGBh0UbDrutv,,,,,48.44960022,-123.302597,test,,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_enc9ztkGLmYx1l3,,,,,48.44960022,-123.302597,test,,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_6RkBvZBe2wkdOzX,,,,,48.44960022,-123.302597,test,,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_3Jcm5j2uvmXmsi9,,,,,48.44960022,-123.302597,test,,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_0007aeUQlJrwERf,,,,,48.44960022,-123.302597,test,,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_6DSCX46yqYeWVsp,,,,,48.44960022,-123.302597,test,,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_dhxL66lSPv0nuG9,,,,,48.44960022,-123.302597,test,,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_bwkzvZItVh6Y9aB,,,,,48.44960022,-123.302597,test,,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_3VOnp5tA3NqZXLL,,,,,48.44960022,-123.302597,test,,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_5pvio76kigLn5Bj,,,,,48.44960022,-123.302597,test,,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_da59JU4HNfktUbj,,,,,48.44960022,-123.302597,test,,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_b1xsoQ2WtKP8xIV,,,,,48.44960022,-123.302597,test,,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_6sPpN2XvvBzFSHb,,,,,48.44960022,-123.302597,test,,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_2fzLva7NMJq4DfT,,,,,48.44960022,-123.302597,test,,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_51iLG07GTmZCSup,,,,,48.44960022,-123.302597,test,,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_6Ej858A0BzngM5f,,,,,48.44960022,-123.302597,test,,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_5A2ifsVe8gz1KVD,,,,,48.44960022,-123.302597,test,,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_0JLrNhh2Bj9jhrL,,,,,48.44960022,-123.302597,test,,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_6nhMYdmHuJB4DvD,,,,,48.44960022,-123.302597,test,,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_5zJgBUrjOpJjbzn,,,,,48.44960022,-123.302597,test,,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_bfuqfWslAzKluoR,,,,,48.44960022,-123.302597,test,,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_3a4ZHtgkA6EFlNH,,,,,48.44960022,-123.302597,test,,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_4SHaauj0WKjCkUR,,,,,48.44960022,-123.302597,test,,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_71k5eo2C0XXetuZ,,,,,48.44960022,-123.302597,test,,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_bw3UToYqjQ00U73,,,,,48.44960022,-123.302597,test,,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_eVgoHHZx2lvxQrP,,,,,48.44960022,-123.302597,test,,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_2fUHYMatrfCryXr,,,,,48.44960022,-123.302597,test,,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_6l2jUhPlITuOXB3,,,,,48.44960022,-123.302597,test,,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_ctBO7UQ3fBZGGcB,,,,,48.44960022,-123.302597,test,,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_8w4S1ndgHXoWm5T,,,,,48.44960022,-123.302597,test,,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_cTqKFHK09DhieUJ,,,,,48.44960022,-123.302597,test,,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_8qbdDtpGIHpte9D,,,,,48.44960022,-123.302597,test,,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_5gUCcjDLYrQZiNT,,,,,48.44960022,-123.302597,test,,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_0VubneUVQOuWMbr,,,,,48.44960022,-123.302597,test,,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_6huU7XIKCvYyxZX,,,,,48.44960022,-123.302597,test,,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_cNlkntRPc4q889D,,,,,48.44960022,-123.302597,test,,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_5ubta3qgRw9bAAl,,,,,48.44960022,-123.302597,test,,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_ctJczl3MopHpD5X,,,,,48.44960022,-123.302597,test,,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_8ijxHZEBeMvWy8Z,,,,,48.44960022,-123.302597,test,,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_1EXiUyx2tIKEsx7,,,,,48.44960022,-123.302597,test,,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_4MVzFCrFZ6dz7RH,,,,,48.44960022,-123.302597,test,,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_6Dcf5db6bLbV6kt,,,,,48.44960022,-123.302597,test,,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_diLscdK9zTPRmeN,,,,,48.44960022,-123.302597,test,,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_agUnggH88cZslFz,,,,,48.44960022,-123.302597,test,,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_eg3u4YJLvXZ4lsF,,,,,48.44960022,-123.302597,test,,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_eVzUU0YboT5x5R3,,,,,48.44960022,-123.302597,test,,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_5yXdHdLeiygPYOx,,,,,48.44960022,-123.302597,test,,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_bErX507u9WpCJYV,,,,,48.44960022,-123.302597,test,,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_7OPOn7Jl0BK98WN,,,,,48.44960022,-123.302597,test,,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_b8SVcDv3UzFwfNb,,,,,48.44960022,-123.302597,test,,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_9B3WgB3XhKJLeCh,,,,,48.44960022,-123.302597,test,,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_bOdVtLHjqLP89Uh,,,,,48.44960022,-123.302597,test,,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_dbaiUVjW7gRA9bn,,,,,48.44960022,-123.302597,test,,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_0U0gVkQzW5eTVuB,,,,,48.44960022,-123.302597,test,,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_6icDjKIWpfHkRHD,,,,,48.44960022,-123.302597,test,,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_9stdnMg2jqHW9Ct,,,,,48.44960022,-123.302597,test,,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_3K0wPutDEeRg6ln,,,,,48.44960022,-123.302597,test,,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_3UA6amtmiz6vUih,,,,,48.44960022,-123.302597,test,,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_1MKT8AztFrlf5LD,,,,,48.44960022,-123.302597,test,,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_d4pMDUIb34W2PE9,,,,,48.44960022,-123.302597,test,,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_aXEbJteN1onlxw9,,,,,48.44960022,-123.302597,test,,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_etAUXH18hw4tE6F,,,,,48.44960022,-123.302597,test,,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_6ETj5raxkev0wYt,,,,,48.44960022,-123.302597,test,,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_6mpFl84cRty4uMt,,,,,48.44960022,-123.302597,test,,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_eXrOTHOggnFK3qZ,,,,,48.44960022,-123.302597,test,,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0
2019-07-20 15:39,2019-07-20 15:39,2,,100,0,1,2019-07-20 15:39,R_7TEuTig5taXCQsZ,,,,,48.44960022,-123.302597,test,,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
