StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,BASEF_1,BASEF_2,BASEF_3,BASEF_4,BASEF_5,BASEF_6,BASEF_7,BASEF_8,BASEF_9,BASEF_10,BASEF_11,BASEF_12,BASEF_13,BASEF_14,BASEF_15
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_8BU9sOtAd0WCPXf,,,,,48.41520691,-123.3655014,test,,1,2,2,4,2,4,1,4,2,5,1,1,5,4,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_2ovcrHdUH5hPLLv,,,,,48.41520691,-123.3655014,test,,2,3,2,4,4,3,5,1,5,5,5,3,2,5,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_86NASr6Sp8PZAfr,,,,,48.41520691,-123.3655014,test,,2,1,2,2,1,3,3,4,5,1,2,4,5,2,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_d6GFql8NVh76oHH,,,,,48.41520691,-123.3655014,test,,4,1,3,1,5,3,4,2,4,5,1,3,2,5,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_8GOPf1VFyVAFPSt,,,,,48.41520691,-123.3655014,test,,5,4,5,2,3,3,2,1,2,2,3,2,1,1,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_9EJPZ5QyP5PC5rn,,,,,48.41520691,-123.3655014,test,,2,4,2,5,1,1,1,5,4,5,2,4,3,4,3
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_0VeyBsSVOIyXTKd,,,,,48.41520691,-123.3655014,test,,5,3,1,2,4,5,1,1,5,2,3,3,2,5,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_cZ90zirOqGQ0Fjn,,,,,48.41520691,-123.3655014,test,,2,1,4,2,2,2,4,4,2,5,4,2,2,1,3
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_bwlBhBW4sf3WqRn,,,,,48.41520691,-123.3655014,test,,3,1,5,1,2,1,5,2,5,2,1,4,2,2,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_esrhfhxiKuFajeB,,,,,48.41520691,-123.3655014,test,,5,2,4,3,1,4,2,1,3,3,2,2,2,4,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_5uSL4st7fSdtr01,,,,,48.41520691,-123.3655014,test,,1,3,4,2,3,3,2,3,1,1,3,1,2,3,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_cMvTkhy7Szkk6ah,,,,,48.41520691,-123.3655014,test,,3,5,5,1,3,2,1,3,5,5,1,5,5,4,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_8J7jjt6i1M6WCH3,,,,,48.41520691,-123.3655014,test,,2,5,5,4,2,4,3,2,5,1,2,2,1,4,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_0kqM3FokucwJHvf,,,,,48.41520691,-123.3655014,test,,2,4,3,4,5,4,1,2,5,2,3,4,3,4,4
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_eeWgbWpjm8mVEeV,,,,,48.41520691,-123.3655014,test,,4,1,3,3,2,4,1,3,5,3,3,1,1,2,4
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_6JuOq3OUeBF0HvT,,,,,48.41520691,-123.3655014,test,,3,4,3,3,2,5,3,3,3,5,3,3,5,3,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_9oZMqb4uS0xGQIt,,,,,48.41520691,-123.3655014,test,,1,2,4,4,5,1,5,4,2,2,2,3,1,5,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_2lrktNOdt4gigwB,,,,,48.41520691,-123.3655014,test,,3,2,2,1,5,2,5,5,5,3,5,1,2,3,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_0j6BZW91Zoky27H,,,,,48.41520691,-123.3655014,test,,4,2,4,1,5,4,5,5,3,4,4,5,5,4,4
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_2h5FZF5OnVkL7hP,,,,,48.41520691,-123.3655014,test,,1,2,1,3,4,1,3,5,4,5,2,1,2,2,4
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_cJhVLFsSROfy5wx,,,,,48.41520691,-123.3655014,test,,5,3,5,5,1,2,4,4,5,5,2,1,5,1,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_bNHCmUGYWuAKx7f,,,,,48.41520691,-123.3655014,test,,5,5,1,3,5,4,5,5,1,1,1,1,5,3,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_2hEmwe6QTn75kyx,,,,,48.41520691,-123.3655014,test,,3,4,5,2,3,2,3,2,5,4,1,5,3,2,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_ahOm2nughQxVM4l,,,,,48.41520691,-123.3655014,test,,3,2,1,2,3,1,1,4,4,5,3,1,2,1,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_9FQn7ukdMWaVs9v,,,,,48.41520691,-123.3655014,test,,5,4,3,3,1,4,5,5,5,1,5,3,5,1,3
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_8k9S4PcrhjhPao5,,,,,48.41520691,-123.3655014,test,,4,3,2,2,4,2,3,2,3,1,4,1,1,4,4
2019-07-17 14:35,2019-07-17 14:35,2,,100,1,1,2019-07-17 14:35,R_4Tma3rSQR7dUfxH,,,,,48.41520691,-123.3655014,test,,2,5,3,3,5,3,5,4,4,1,1,4,1,3,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_5my48xhvgk9wagZ,,,,,48.41520691,-123.3655014,test,,1,4,3,1,4,4,5,2,3,3,2,5,2,1,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_3W5RDEHhg8CRKst,,,,,48.41520691,-123.3655014,test,,2,3,2,5,2,3,2,1,5,3,3,4,3,1,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_887cMB83vviqBPT,,,,,48.41520691,-123.3655014,test,,4,2,3,4,4,1,4,1,3,1,5,1,4,4,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_72QaXtKVQ9VGiAR,,,,,48.41520691,-123.3655014,test,,3,1,4,3,1,2,3,2,3,3,3,2,1,3,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_byIl2z03Q1ls8kd,,,,,48.41520691,-123.3655014,test,,2,3,5,1,1,3,3,1,4,1,3,4,3,3,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_6EW74gnGVH2xzhP,,,,,48.41520691,-123.3655014,test,,4,3,3,5,4,1,1,2,4,2,2,3,4,4,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_1BsYyeQBxkpGE2V,,,,,48.41520691,-123.3655014,test,,4,1,1,2,3,4,5,4,3,3,4,3,4,2,4
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_6MgaDI21i6Qi1EN,,,,,48.41520691,-123.3655014,test,,1,3,1,1,5,1,5,2,2,3,4,3,3,2,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_1H3MzFoM7QUszCR,,,,,48.41520691,-123.3655014,test,,2,1,3,5,4,4,4,4,5,3,4,3,4,2,3
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_5havh78GYc0e3UF,,,,,48.41520691,-123.3655014,test,,3,3,1,3,1,3,5,3,2,1,4,4,4,4,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_bwFYu5Ficndg01D,,,,,48.41520691,-123.3655014,test,,5,4,2,4,3,1,1,4,4,2,2,3,5,5,3
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_3IDN80HSQJDiFwN,,,,,48.41520691,-123.3655014,test,,4,5,3,4,3,1,4,5,4,2,5,3,3,2,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_exQMIVIRFV9Nf3T,,,,,48.41520691,-123.3655014,test,,5,1,3,1,2,2,1,4,5,5,4,4,5,3,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_79it27eKX3yTiMB,,,,,48.41520691,-123.3655014,test,,4,3,1,2,3,1,2,4,1,2,1,3,2,2,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_3xaa5TQ8dpuBdnT,,,,,48.41520691,-123.3655014,test,,5,2,1,2,3,3,2,2,3,4,2,3,5,5,3
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_dmwMu6ViMYz7nFj,,,,,48.41520691,-123.3655014,test,,4,3,5,3,4,5,4,2,5,5,1,1,2,5,4
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_8izUZ7KU30sRkYB,,,,,48.41520691,-123.3655014,test,,1,3,2,4,5,2,3,4,1,2,2,4,1,4,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_6gU3mkXmX6o5AwJ,,,,,48.41520691,-123.3655014,test,,1,5,5,3,3,5,5,1,2,4,3,4,4,1,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_1CizCAEvlPSaKfb,,,,,48.41520691,-123.3655014,test,,3,4,5,5,5,4,1,3,3,5,2,5,4,5,3
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_6xwMTPKA2jKg2q1,,,,,48.41520691,-123.3655014,test,,1,3,4,5,1,5,4,3,2,3,4,3,3,5,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_esUpon8r9sfZRnD,,,,,48.41520691,-123.3655014,test,,2,5,4,2,2,5,5,1,3,2,3,5,1,2,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_56Xkw2jFZl33fmd,,,,,48.41520691,-123.3655014,test,,4,1,4,2,5,4,2,3,2,1,3,3,2,3,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_ePtXL9qLZHQqG5D,,,,,48.41520691,-123.3655014,test,,4,1,4,3,2,5,2,5,5,2,2,1,2,5,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_06yeoPQiVwVkfL7,,,,,48.41520691,-123.3655014,test,,4,4,3,3,2,3,4,1,3,1,4,5,4,3,4
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_1QZ4ObH96EEGGwZ,,,,,48.41520691,-123.3655014,test,,3,5,4,2,4,3,4,1,4,4,4,4,2,4,4
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_07JiNzszJe2O8O9,,,,,48.41520691,-123.3655014,test,,1,2,5,3,2,4,3,4,5,5,3,4,3,5,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_39IXXR7ZpeUPfvL,,,,,48.41520691,-123.3655014,test,,5,4,3,1,5,2,3,4,4,2,2,5,2,3,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_bPIt89SlnDJYyB7,,,,,48.41520691,-123.3655014,test,,2,3,2,5,2,3,3,3,3,1,2,5,4,1,3
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_9MjqLZVjeSR9RIh,,,,,48.41520691,-123.3655014,test,,1,1,4,1,1,2,4,2,3,4,4,3,5,1,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_3JAaKRLKk3m683H,,,,,48.41520691,-123.3655014,test,,4,3,4,1,2,1,1,1,1,5,1,5,4,5,4
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_e5xzcr2xGT7CzAN,,,,,48.41520691,-123.3655014,test,,4,4,5,1,1,3,3,2,4,3,3,5,2,4,3
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_cXOVE9w0XpLLAG1,,,,,48.41520691,-123.3655014,test,,5,4,3,1,2,4,4,5,1,4,4,2,5,3,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_3ZNIzgnSmB7xPUN,,,,,48.41520691,-123.3655014,test,,2,2,2,4,3,2,2,4,2,3,1,3,1,1,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_eleFRHNgHnza93T,,,,,48.41520691,-123.3655014,test,,2,2,2,1,3,3,5,2,5,2,3,4,1,5,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_414Qo871G9VL2EB,,,,,48.41520691,-123.3655014,test,,2,3,3,5,3,4,5,4,4,2,4,2,2,5,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_787Xng0IdL19upD,,,,,48.41520691,-123.3655014,test,,4,5,1,1,2,1,3,1,4,1,5,1,4,1,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_74gHu55CMhHb4mV,,,,,48.41520691,-123.3655014,test,,3,1,4,3,5,3,2,1,5,4,3,4,1,1,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_1ZGPUaLhdFSwOkR,,,,,48.41520691,-123.3655014,test,,4,3,1,2,2,3,3,1,3,5,3,5,1,5,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_8HSuw4SqEUHpNFX,,,,,48.41520691,-123.3655014,test,,5,4,1,3,3,5,4,1,4,2,1,2,1,1,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_42ttNnDJG7liSl7,,,,,48.41520691,-123.3655014,test,,1,3,5,5,5,4,5,4,1,1,4,4,5,5,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_3HMxfDv8GZP23QN,,,,,48.41520691,-123.3655014,test,,4,4,3,1,5,3,3,3,2,1,3,2,1,2,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_a9OnbhByxw5LDJX,,,,,48.41520691,-123.3655014,test,,5,2,1,3,3,5,4,5,4,1,1,3,1,5,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_86aac3VJB6f0yXj,,,,,48.41520691,-123.3655014,test,,5,1,1,2,1,1,4,2,3,4,5,4,3,4,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_eexMRLKlzHDmgVD,,,,,48.41520691,-123.3655014,test,,1,2,5,5,2,1,5,2,4,4,1,1,5,1,1
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_3eZreMAiLNQ1zH7,,,,,48.41520691,-123.3655014,test,,5,2,3,2,4,1,2,3,4,3,3,3,2,2,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_eCJKVhU0xtpcRtH,,,,,48.41520691,-123.3655014,test,,3,5,4,5,1,2,1,2,1,2,5,3,3,2,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_bjdLI9WAXP9cJ2l,,,,,48.41520691,-123.3655014,test,,5,2,3,2,1,1,5,5,5,3,1,5,1,1,2
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_bqDlK2aNvx21ttz,,,,,48.41520691,-123.3655014,test,,4,3,3,2,5,5,4,3,1,1,3,5,5,2,5
2019-07-17 14:35,2019-07-17 14:35,2,,100,0,1,2019-07-17 14:35,R_9tu6v3wEPhb61zT,,,,,48.41520691,-123.3655014,test,,3,2,3,3,1,2,5,1,3,3,3,1,3,1,4
