StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,WASOS_1,WASOS_2,WASOS_3,WASOS_4,WASOS_5,WASOS_6,WASOS_7,WASOS_8,WASOS_9,WASOS_10
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_7TEr8WMintdqrpX,,,,,48.41520691,-123.3655014,test,,3,4,4,4,3,2,4,3,1,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_3F7HB7n2I3RmiSV,,,,,48.41520691,-123.3655014,test,,4,2,3,1,4,1,4,3,4,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_a02dJfpAnGrxxFX,,,,,48.41520691,-123.3655014,test,,3,1,3,2,4,2,4,1,2,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_cAZYTAd3ViQXeId,,,,,48.41520691,-123.3655014,test,,3,2,4,1,3,4,4,4,2,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:15,R_1Y5Hk3axH8jmlw1,,,,,48.41520691,-123.3655014,test,,3,1,2,2,2,4,4,3,3,4
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_bKQ9JZX67UsPPtr,,,,,48.41520691,-123.3655014,test,,2,1,4,2,1,2,3,4,1,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_5d7bLjDobTVfuux,,,,,48.41520691,-123.3655014,test,,4,3,1,1,2,2,4,2,1,2
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_cvI6JyIGnQSSF5b,,,,,48.41520691,-123.3655014,test,,3,1,1,3,2,4,2,3,3,4
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_8vV6TAXgBEtl8u9,,,,,48.41520691,-123.3655014,test,,3,1,4,2,3,4,4,3,2,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_ehvFwyyJcOaZTZX,,,,,48.41520691,-123.3655014,test,,4,3,1,1,3,2,1,3,2,2
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_cMfOsXuCwxvkmq1,,,,,48.41520691,-123.3655014,test,,1,2,1,2,2,1,2,2,4,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_7adWcN06dGTI2nH,,,,,48.41520691,-123.3655014,test,,4,4,4,1,3,2,1,2,4,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_7QBew0ZCI3YYB37,,,,,48.41520691,-123.3655014,test,,2,2,4,4,3,2,3,3,4,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_dhZcG5Fry96vbP7,,,,,48.41520691,-123.3655014,test,,4,3,2,1,1,3,3,4,4,4
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_cZSgCySfqaXsc0l,,,,,48.41520691,-123.3655014,test,,1,4,4,2,1,4,2,3,1,4
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_4NO0DEPW48cwUxT,,,,,48.41520691,-123.3655014,test,,4,3,1,3,2,3,4,1,2,4
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_b8HdDWcPFU0wwU5,,,,,48.41520691,-123.3655014,test,,4,3,2,3,3,1,1,1,1,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_4Iz1Cb8yZ0KM7xr,,,,,48.41520691,-123.3655014,test,,2,2,4,1,2,3,2,3,3,2
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_8xp8AWmNOILm9ZH,,,,,48.41520691,-123.3655014,test,,2,2,4,2,3,1,1,3,4,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_0pI5xwYmyhfuCZn,,,,,48.41520691,-123.3655014,test,,3,4,1,3,1,4,3,3,4,2
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_42fTTyRrJJIxS8R,,,,,48.41520691,-123.3655014,test,,2,3,1,4,4,4,1,2,2,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_bwrfUT01CyL90qx,,,,,48.41520691,-123.3655014,test,,2,1,2,1,2,2,3,1,3,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_5grkqrxYq5dLvWl,,,,,48.41520691,-123.3655014,test,,4,2,2,1,4,3,4,4,1,4
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_37oSinOqp37LR8V,,,,,48.41520691,-123.3655014,test,,3,3,4,2,3,1,4,4,4,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_87EtPwUX8k3afUF,,,,,48.41520691,-123.3655014,test,,2,2,2,3,1,4,3,3,1,2
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_eXlEK4BJRGIQ3FX,,,,,48.41520691,-123.3655014,test,,1,2,4,2,1,2,4,2,4,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_bJgxs39qAJjHTIp,,,,,48.41520691,-123.3655014,test,,1,2,1,3,4,1,4,3,3,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_bOCwfPA5iYRpQNv,,,,,48.41520691,-123.3655014,test,,4,3,1,4,3,1,4,2,2,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_3jAeIaJN4hX2ZEN,,,,,48.41520691,-123.3655014,test,,2,4,3,2,2,4,2,4,4,4
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_eJAwqz3YSfBctbD,,,,,48.41520691,-123.3655014,test,,2,4,2,4,1,1,2,1,1,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_0BPKJwpCGFoGEzH,,,,,48.41520691,-123.3655014,test,,3,2,4,4,1,4,2,3,2,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_26rAcqYnOP8ZJJ3,,,,,48.41520691,-123.3655014,test,,1,4,1,1,2,2,4,1,4,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_0SvWjQl9B2ZVYdT,,,,,48.41520691,-123.3655014,test,,1,3,4,3,4,4,3,2,4,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_01vNBxELBvzoTM9,,,,,48.41520691,-123.3655014,test,,4,1,4,3,3,2,4,4,4,2
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_a5C6hFQtZYocsFn,,,,,48.41520691,-123.3655014,test,,3,3,2,1,2,2,4,1,3,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_cvw13Ek81qqE1a5,,,,,48.41520691,-123.3655014,test,,1,4,2,1,4,3,1,2,2,4
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_beI1KoXe3S3xUEt,,,,,48.41520691,-123.3655014,test,,3,4,3,2,3,3,3,4,3,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_1GlYN2afCFDhXlb,,,,,48.41520691,-123.3655014,test,,4,3,3,4,3,1,4,2,3,4
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_5zHvtmM7XUdXUUJ,,,,,48.41520691,-123.3655014,test,,4,1,1,2,4,2,1,2,3,4
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_3wrSf87Yi7Hx8CV,,,,,48.41520691,-123.3655014,test,,1,1,4,2,1,1,2,1,4,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_b75jHV8FShgNPUx,,,,,48.41520691,-123.3655014,test,,1,2,2,4,3,4,1,4,2,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_eyfKD6hrg360lgx,,,,,48.41520691,-123.3655014,test,,3,1,4,3,4,2,2,3,2,4
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_0dYPxNEoiNEISHj,,,,,48.41520691,-123.3655014,test,,3,4,2,1,3,1,3,3,4,2
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_8jIcElwLGo3vXb7,,,,,48.41520691,-123.3655014,test,,2,4,3,4,1,3,4,4,4,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_786yVvYRUfbGYAJ,,,,,48.41520691,-123.3655014,test,,4,3,2,4,4,4,4,2,2,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_enugcQUX7iL2MtL,,,,,48.41520691,-123.3655014,test,,2,3,4,4,1,3,2,1,1,4
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_7VBy1S9P2WSKgVn,,,,,48.41520691,-123.3655014,test,,4,1,3,3,1,1,4,4,1,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_9oyTfl62eF8d89f,,,,,48.41520691,-123.3655014,test,,4,1,2,2,1,2,3,4,4,2
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_9KsuFqjnbkVFlHf,,,,,48.41520691,-123.3655014,test,,4,3,2,1,3,3,2,3,1,4
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_0xDarRyAnQ683Pf,,,,,48.41520691,-123.3655014,test,,1,3,4,1,1,3,3,1,1,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_ctZ3eV0Xf8SgLJj,,,,,48.41520691,-123.3655014,test,,1,4,4,2,2,2,3,1,1,4
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_9AbwIjtIwefgakB,,,,,48.41520691,-123.3655014,test,,1,3,3,1,3,1,4,1,4,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_bNRNmrVs6PIPm97,,,,,48.41520691,-123.3655014,test,,3,1,2,3,1,3,2,1,1,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_9ZejL0kaMWAojOJ,,,,,48.41520691,-123.3655014,test,,2,3,3,3,3,2,4,1,2,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_7QZTC5wav48AAaV,,,,,48.41520691,-123.3655014,test,,3,1,1,4,2,4,3,3,1,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_8qugLD2TCJrjpRz,,,,,48.41520691,-123.3655014,test,,3,1,1,1,2,1,2,3,3,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_cx4UWptgJ845Tj7,,,,,48.41520691,-123.3655014,test,,4,2,4,3,1,2,1,2,4,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_0AJMOfRxBeVXJqt,,,,,48.41520691,-123.3655014,test,,4,3,1,4,1,1,1,1,4,3
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_aV5R5e5hCts4kap,,,,,48.41520691,-123.3655014,test,,2,2,4,2,4,4,1,2,1,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_80KPkOVnoBav39j,,,,,48.41520691,-123.3655014,test,,4,3,2,4,4,1,1,3,4,4
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_80US7ExOhZPVsm9,,,,,48.41520691,-123.3655014,test,,4,2,2,4,4,3,3,1,3,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_5yGKJq9yiXsGMap,,,,,48.41520691,-123.3655014,test,,1,2,4,3,1,3,3,1,2,1
2019-07-17 13:15,2019-07-17 13:15,2,,100,0,1,2019-07-17 13:15,R_3VptE6F6eMNw5WB,,,,,48.41520691,-123.3655014,test,,1,1,1,1,4,4,1,1,4,1
