StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,SCIRS_1,SCIRS_2,SCIRS_3,SCIRS_4,SCIRS_5,SCIRS_6,SCIRS_7,SCIRS_8,SCIRS_9,SCIRS_10,SCIRS_11,SCIRS_12,SCIRS_13,SCIRS_14,SCIRS_15,SCIRS_16,SCIRS_17,SCIRS_18,SCIRS_19,SCIRS_20,SCIRS_21,SCIRS_22,SCIRS_23,SCIRS_24,SCIRS_25,SCIRS_26,SCIRS_27,SCIRS_28,SCIRS_29,SCIRS_30,SCIRS_31,SCIRS_32,SCIRS_33,SCIRS_34
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_5d9S9PhwQwtBCDz,,,,,48.44960022,-123.302597,test,,2,4,1,4,0,4,2,1,1,5,2,4,4,5,0,4,0,3,5,4,5,5,0,1,4,1,2,2,5,4,2,5,1,0
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_0BBV7xRLUXIZwCF,,,,,48.44960022,-123.302597,test,,4,4,3,0,5,3,3,1,2,3,3,1,0,5,4,1,0,0,5,1,2,4,0,3,5,4,4,2,3,3,0,5,4,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_1FzFA9yFLGy79fD,,,,,48.44960022,-123.302597,test,,0,3,5,4,3,2,4,4,1,3,2,5,2,0,4,1,0,0,2,3,4,1,4,1,1,3,0,1,2,1,3,5,4,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_diiH2GC2xwe2PFb,,,,,48.44960022,-123.302597,test,,2,1,5,3,5,5,4,1,2,0,4,2,2,0,2,3,0,5,5,5,3,3,5,3,5,3,4,4,1,0,2,2,4,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_1AOkmuo06djbFHf,,,,,48.44960022,-123.302597,test,,0,1,0,4,2,4,0,4,2,2,0,5,5,4,4,4,2,0,2,1,4,0,4,0,0,4,2,5,2,3,1,4,0,0
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_5ur6g5SxXEW0vD7,,,,,48.44960022,-123.302597,test,,2,1,4,2,4,2,1,4,2,1,1,4,2,0,1,4,3,2,4,4,3,4,0,0,2,4,2,5,5,3,5,1,0,0
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_3mHDtF9SiWa0gnz,,,,,48.44960022,-123.302597,test,,0,2,1,2,3,4,1,1,2,1,4,2,2,1,4,3,1,5,5,4,5,3,1,0,5,4,5,5,3,4,4,0,1,0
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_1N5bT23ofUWyNw1,,,,,48.44960022,-123.302597,test,,4,4,0,0,3,4,1,2,0,2,3,4,4,1,1,4,3,1,1,4,1,4,5,2,2,0,3,4,2,4,1,3,5,4
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_8iReIdTEKKFGACh,,,,,48.44960022,-123.302597,test,,3,1,4,0,0,5,3,0,1,4,5,3,1,1,2,2,4,3,1,2,2,1,1,3,4,3,1,2,1,3,2,2,0,0
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_9md9zPJ5vAGnqIt,,,,,48.44960022,-123.302597,test,,2,3,5,4,4,0,2,1,5,4,2,1,2,0,1,0,3,1,1,0,5,0,4,5,2,1,2,2,1,1,3,0,2,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_eaJI35lw1MPcjqJ,,,,,48.44960022,-123.302597,test,,5,3,4,5,5,4,0,3,2,3,1,1,2,4,1,1,2,0,3,4,1,5,4,3,1,0,4,1,4,3,0,3,1,0
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_cRMeNn1LzPlA4nz,,,,,48.44960022,-123.302597,test,,3,2,1,0,5,0,1,4,5,3,2,4,0,5,1,0,0,4,1,1,4,0,2,2,3,5,2,3,2,3,3,2,1,0
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_8Ij7vl15U6KUtDf,,,,,48.44960022,-123.302597,test,,1,4,2,1,4,4,2,5,4,5,2,4,3,0,2,4,3,4,3,3,5,5,3,0,5,2,0,4,2,1,1,1,1,0
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_dhiAu26G9ONFH1z,,,,,48.44960022,-123.302597,test,,0,2,5,2,3,1,5,0,2,5,3,3,1,4,3,5,2,5,2,1,2,4,1,0,5,3,5,2,5,3,0,2,2,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_1zXdEKACeqn5kFf,,,,,48.44960022,-123.302597,test,,0,5,5,3,3,4,5,2,1,2,5,4,1,1,5,4,4,4,0,0,3,2,2,5,5,0,4,0,3,1,2,2,2,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_2nJh28qkAxquVyB,,,,,48.44960022,-123.302597,test,,0,0,3,3,1,5,5,1,4,1,3,5,3,2,0,3,5,5,0,0,5,2,5,3,3,1,4,0,0,4,2,1,5,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_8lfqRALjACFe5sp,,,,,48.44960022,-123.302597,test,,2,1,1,3,5,0,4,5,3,0,4,1,3,2,4,3,2,0,3,0,1,1,1,3,3,2,1,5,2,0,0,2,1,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_9yIGfzq7bIO6lEx,,,,,48.44960022,-123.302597,test,,5,2,4,3,5,5,2,4,3,5,5,4,5,3,3,2,3,0,4,0,5,0,3,0,4,2,2,2,3,4,5,2,4,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_bEPa9RmxEx5N8zj,,,,,48.44960022,-123.302597,test,,2,0,3,3,4,3,4,4,4,4,0,5,1,5,4,2,3,3,2,2,4,5,0,3,0,5,4,4,3,0,0,5,1,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_0iWBheRZIMXmVed,,,,,48.44960022,-123.302597,test,,0,4,5,1,3,4,5,3,4,5,5,0,3,0,0,3,5,4,3,3,4,0,0,4,2,2,2,0,1,4,0,3,4,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_8f9AJKPBSnyEVgh,,,,,48.44960022,-123.302597,test,,0,0,3,0,0,4,2,3,1,2,1,5,1,0,4,3,0,3,2,3,0,4,2,1,3,5,3,5,4,4,4,2,1,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_eK9EvTFrYrKiXit,,,,,48.44960022,-123.302597,test,,3,4,2,5,4,0,2,5,2,2,2,2,1,4,2,4,4,0,4,3,2,1,2,2,1,1,3,4,2,3,2,0,3,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_aY7iXJ7wGAJ70lD,,,,,48.44960022,-123.302597,test,,3,2,3,3,2,5,0,2,1,4,1,3,5,1,4,3,1,2,3,2,0,2,0,1,0,3,2,0,4,0,4,0,0,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_4Miin5SE2x6Q5DL,,,,,48.44960022,-123.302597,test,,4,2,2,3,3,4,0,5,5,4,5,2,5,2,1,4,4,4,5,5,1,5,5,0,3,0,2,5,4,5,1,1,4,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_5u2eToqlKqx3CHr,,,,,48.44960022,-123.302597,test,,4,0,0,5,5,5,0,1,0,1,0,5,0,2,5,3,1,4,5,3,1,0,2,5,4,4,1,0,3,3,5,1,3,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_ehRVSz0t1dizdD7,,,,,48.44960022,-123.302597,test,,5,1,2,0,0,0,0,1,3,3,5,2,4,4,1,1,0,3,1,5,2,2,1,4,5,4,3,3,0,2,1,1,4,0
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_0029rIXjr6nNEjP,,,,,48.44960022,-123.302597,test,,2,3,1,5,1,0,0,0,2,2,0,2,3,4,4,5,5,4,0,1,5,2,5,3,2,0,5,3,2,4,3,3,4,4
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_0BeH5bCXfAMnHBH,,,,,48.44960022,-123.302597,test,,5,1,3,4,1,3,4,0,4,3,3,2,4,3,0,5,1,3,5,5,3,5,5,3,0,0,2,3,1,0,4,0,4,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_bdZncpIp7PQDuTz,,,,,48.44960022,-123.302597,test,,5,2,4,0,4,4,1,3,3,0,0,5,4,3,3,3,5,0,5,4,1,2,3,3,1,0,2,1,3,3,1,1,2,0
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_eXluVyWEdcYo04t,,,,,48.44960022,-123.302597,test,,0,0,5,3,5,2,4,0,0,2,5,5,0,1,2,3,2,5,1,5,5,2,3,4,1,4,4,5,5,0,1,1,0,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_afVwVWAxuYOgeLr,,,,,48.44960022,-123.302597,test,,0,1,3,0,1,2,0,5,2,3,4,0,1,4,1,3,3,5,5,3,2,0,1,5,5,4,4,4,4,4,1,2,3,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_9BNjtoSAWf860AJ,,,,,48.44960022,-123.302597,test,,5,2,1,5,0,5,2,0,1,5,4,2,2,1,1,1,5,2,3,5,2,2,5,4,3,5,4,1,0,4,1,0,3,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_brBgZ4CFqNSsxNj,,,,,48.44960022,-123.302597,test,,3,0,1,3,3,3,2,0,1,5,4,3,2,4,4,3,1,3,5,5,3,4,0,1,3,5,4,2,3,5,1,5,2,4
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_8IhCiL9FCIXMKih,,,,,48.44960022,-123.302597,test,,1,4,3,5,1,0,2,0,4,1,0,1,4,3,3,0,4,3,1,2,4,2,0,3,5,5,3,1,1,3,4,5,4,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_cYlAxGtRdQyW2y1,,,,,48.44960022,-123.302597,test,,5,3,2,0,3,3,5,2,4,3,0,0,3,0,1,2,5,0,2,3,5,4,2,4,5,3,5,0,5,2,2,4,3,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_br0Dn8PCIqVDrKJ,,,,,48.44960022,-123.302597,test,,1,0,3,1,2,0,3,4,2,2,0,2,1,5,4,3,3,2,0,0,3,5,5,3,0,0,5,2,0,3,0,5,3,4
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_0NC15seDLjh5SSx,,,,,48.44960022,-123.302597,test,,0,0,4,2,1,1,1,5,4,2,1,4,3,5,2,2,5,4,0,4,1,4,0,4,4,3,2,0,0,0,2,3,0,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_72qJKXZirgLRo1L,,,,,48.44960022,-123.302597,test,,5,0,4,0,3,1,5,5,0,5,0,1,1,4,2,5,5,5,2,4,4,2,3,3,5,5,2,4,2,0,0,1,2,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_eS9nmQP7FG36qZD,,,,,48.44960022,-123.302597,test,,1,4,4,4,2,2,4,3,2,4,4,5,5,1,1,2,0,2,1,0,0,0,0,1,2,4,1,2,4,4,5,5,3,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_1SlI69LXb9qoGtD,,,,,48.44960022,-123.302597,test,,1,1,4,3,5,3,2,2,5,0,0,1,1,1,3,3,3,1,2,4,3,1,1,1,2,2,0,4,1,1,1,5,3,0
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_bQ8oETD5x6PZvNP,,,,,48.44960022,-123.302597,test,,5,4,4,4,1,2,5,3,0,4,1,0,1,1,5,3,4,4,4,2,3,4,0,3,0,4,1,5,5,3,2,1,4,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_7OO8tgYB0NMucxT,,,,,48.44960022,-123.302597,test,,1,5,1,5,3,0,0,1,1,0,0,1,2,1,5,0,2,0,2,1,2,3,0,0,1,3,4,2,0,1,2,5,4,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_cvgafWvkPXqpzNP,,,,,48.44960022,-123.302597,test,,2,1,2,1,0,3,4,0,4,0,1,2,2,0,4,5,3,3,4,2,2,5,3,3,5,1,2,2,4,2,0,4,0,0
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_54GuycEZFPNGYUR,,,,,48.44960022,-123.302597,test,,3,4,3,4,4,1,4,3,5,5,2,2,3,1,1,3,2,1,1,5,5,4,0,5,0,0,4,0,3,1,3,3,2,0
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_cGP7jamRpoyWq1v,,,,,48.44960022,-123.302597,test,,4,5,5,2,5,5,5,4,1,0,1,3,5,0,1,1,1,0,1,0,0,4,0,4,5,4,3,3,1,2,1,2,3,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_87chP3dbpRlI377,,,,,48.44960022,-123.302597,test,,5,0,4,2,0,0,2,4,2,5,4,3,1,4,0,0,2,2,2,5,2,4,4,3,2,3,0,5,2,0,2,5,4,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_9ER43Olav0mtk1f,,,,,48.44960022,-123.302597,test,,5,5,5,1,5,4,3,2,3,2,1,5,1,3,1,2,1,3,1,5,4,3,3,4,2,4,1,4,0,2,2,4,2,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_bPj3kTUH1xOKPUF,,,,,48.44960022,-123.302597,test,,3,3,0,2,3,4,2,2,5,5,1,1,3,2,3,2,3,0,1,5,4,0,5,1,2,4,0,4,4,1,4,2,4,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_9WVrSEMtXOE2SY5,,,,,48.44960022,-123.302597,test,,4,2,3,1,3,2,4,1,3,0,4,0,3,3,4,4,0,5,0,3,2,5,5,3,4,3,3,0,4,5,5,2,5,4
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_9oz0od8AtYXgoiF,,,,,48.44960022,-123.302597,test,,4,4,4,5,4,0,0,3,5,3,4,2,0,4,3,2,5,2,2,2,4,3,4,2,0,0,4,0,5,4,5,3,5,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_ewUd9ZwcFygckAJ,,,,,48.44960022,-123.302597,test,,2,5,5,1,5,4,0,0,5,4,5,5,5,1,2,1,5,3,2,1,0,5,0,1,5,3,2,4,2,3,4,4,2,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_01ZrLCEO0d6RfLv,,,,,48.44960022,-123.302597,test,,1,0,1,0,4,0,5,0,0,3,1,5,0,3,2,3,2,0,3,3,0,0,1,5,3,0,2,4,1,5,5,2,2,4
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_25gEjC17lF6IO1L,,,,,48.44960022,-123.302597,test,,1,3,3,1,2,3,4,3,4,4,3,4,3,1,1,5,4,5,2,3,2,2,3,0,0,4,4,1,4,0,5,1,5,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_9GNK5WWUQcZAQsd,,,,,48.44960022,-123.302597,test,,1,1,0,5,0,1,2,4,1,5,4,3,1,0,2,0,5,1,1,2,3,3,2,1,0,4,5,1,4,1,4,4,0,4
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_9pEpIysZITGJV8F,,,,,48.44960022,-123.302597,test,,1,1,2,3,0,1,1,1,0,5,4,3,0,4,5,0,0,4,3,3,2,0,4,0,1,2,1,2,4,4,1,3,3,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_2gYGdFk5SRRaZz7,,,,,48.44960022,-123.302597,test,,1,0,2,0,5,4,2,4,0,1,2,1,1,5,5,1,3,1,4,3,1,4,3,5,0,3,0,1,0,5,2,4,1,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_8jPAkx83yRhFPAF,,,,,48.44960022,-123.302597,test,,2,4,2,5,4,3,2,0,5,2,4,4,2,5,2,1,0,0,0,0,5,4,0,4,2,1,5,5,0,3,5,4,4,0
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_cAeMg5j88XlxEhL,,,,,48.44960022,-123.302597,test,,0,2,1,2,0,2,3,4,0,0,4,3,0,1,3,4,4,0,2,5,5,2,5,2,0,5,3,1,0,5,2,5,3,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_bJf8vRTIy6GCJF3,,,,,48.44960022,-123.302597,test,,1,2,4,5,0,2,0,5,2,2,3,3,0,4,0,1,3,3,1,0,4,5,5,3,1,5,2,4,2,3,1,0,0,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_e3ed777BJF8b205,,,,,48.44960022,-123.302597,test,,5,5,4,5,0,2,5,3,0,1,2,0,2,5,1,5,0,5,0,1,3,1,5,4,2,3,5,1,5,4,4,1,5,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_ersb11PoSjBmP9r,,,,,48.44960022,-123.302597,test,,1,3,4,2,3,5,0,2,3,1,1,1,0,5,0,2,1,5,4,1,2,5,4,1,4,5,5,2,1,3,4,3,5,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_8ol5TTSkChpqouh,,,,,48.44960022,-123.302597,test,,3,1,0,0,1,1,5,5,5,0,1,3,2,5,1,2,2,1,3,2,5,4,3,4,3,4,1,4,4,1,2,5,3,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_1UlMhHVwpyrdVI1,,,,,48.44960022,-123.302597,test,,0,0,3,1,1,4,2,4,4,3,2,3,5,1,4,0,3,2,5,0,5,5,5,1,3,1,3,2,0,0,5,0,2,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_5cM9HRU6tMFJktn,,,,,48.44960022,-123.302597,test,,4,2,3,2,1,0,1,0,5,3,0,0,0,2,5,5,2,4,4,1,4,0,1,0,3,5,0,4,4,4,4,5,2,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_8q3ory3ERmCqtud,,,,,48.44960022,-123.302597,test,,3,0,0,4,5,0,0,1,1,0,5,2,4,3,4,5,4,5,4,2,4,0,2,5,1,4,3,4,4,4,4,2,5,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_bkIqRqscSYbbLQF,,,,,48.44960022,-123.302597,test,,5,0,1,5,0,4,5,5,4,3,5,0,1,3,4,0,3,5,3,3,4,1,3,3,5,3,1,4,1,5,0,2,5,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_3WWwnVrCDOP1zHT,,,,,48.44960022,-123.302597,test,,4,2,4,3,1,4,3,0,2,0,3,5,2,1,1,0,4,3,3,3,0,1,3,2,2,3,2,5,1,1,2,2,1,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_6l0EGMDKheuHKS1,,,,,48.44960022,-123.302597,test,,0,1,4,3,1,4,4,2,2,1,2,4,3,3,1,4,4,4,0,0,2,3,0,5,5,4,2,5,3,1,4,2,1,4
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_b29BALGFSZLMQhn,,,,,48.44960022,-123.302597,test,,3,0,0,3,5,5,5,3,4,5,5,4,1,1,1,0,0,3,5,5,3,0,5,5,3,2,3,2,2,0,0,0,0,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_4P053hz2nqCU6aN,,,,,48.44960022,-123.302597,test,,1,3,2,2,1,0,3,1,4,2,1,0,1,2,4,1,0,0,2,2,1,1,5,5,2,2,3,3,2,2,0,1,5,4
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_5i39f8x1V9ySB0N,,,,,48.44960022,-123.302597,test,,4,3,4,5,4,1,0,0,2,2,3,4,4,4,0,5,4,2,1,2,5,0,4,0,1,4,3,4,5,5,0,1,0,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_dnEqBe02OJogJSJ,,,,,48.44960022,-123.302597,test,,4,3,5,3,2,3,5,5,2,1,0,5,1,2,2,1,2,1,3,0,0,2,2,0,3,0,3,1,3,4,4,5,0,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_9KYvyTBjzgYef4h,,,,,48.44960022,-123.302597,test,,5,3,4,2,0,1,1,5,2,0,1,0,3,1,0,0,3,5,1,0,2,3,2,1,5,4,5,3,0,2,0,5,0,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_8qBtVNdav1YEORn,,,,,48.44960022,-123.302597,test,,5,1,4,4,0,0,3,1,3,3,2,2,4,5,1,3,3,4,1,1,0,2,5,4,0,0,3,4,3,2,5,0,2,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_0Bpk8zyNKe9964Z,,,,,48.44960022,-123.302597,test,,1,3,0,1,3,2,3,4,1,5,0,4,5,4,2,1,3,0,5,0,5,1,1,4,1,4,0,5,3,2,0,0,5,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_3sM94iDN9Aafxsx,,,,,48.44960022,-123.302597,test,,0,1,3,1,2,5,4,3,5,1,3,2,1,1,3,5,2,3,0,0,1,0,1,3,3,3,5,4,2,3,1,1,1,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_0rAseSsfF5rRA8J,,,,,48.44960022,-123.302597,test,,5,1,1,3,2,2,4,1,3,0,0,4,1,0,1,3,1,5,4,5,1,4,0,0,1,5,0,5,4,3,2,4,2,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_dgwRtPc2D0gikq9,,,,,48.44960022,-123.302597,test,,1,5,2,3,2,4,0,4,3,0,0,2,0,2,0,3,5,5,2,3,2,2,2,0,0,3,0,3,5,5,3,2,0,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_6S5WUWYZSvAU68J,,,,,48.44960022,-123.302597,test,,2,2,0,5,2,3,4,5,0,4,0,0,2,5,4,3,2,5,3,2,4,1,1,2,0,2,0,3,2,5,2,3,4,4
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_6MB4WkRmQuaJ09L,,,,,48.44960022,-123.302597,test,,3,5,2,3,4,4,3,2,2,4,1,0,3,0,5,0,3,5,3,2,5,1,4,5,1,0,2,3,5,3,2,4,3,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_b7KpVYOXiOPMwIZ,,,,,48.44960022,-123.302597,test,,3,2,5,5,0,3,5,3,4,1,1,5,0,5,0,3,0,4,2,4,0,0,1,1,4,1,0,4,0,4,3,3,4,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_8elBXGPto5XyJ6J,,,,,48.44960022,-123.302597,test,,3,4,1,4,2,3,3,3,0,3,2,0,3,1,3,5,2,4,4,1,4,2,0,3,0,4,3,1,0,5,4,1,5,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_0NcxYjCB5lhGET3,,,,,48.44960022,-123.302597,test,,1,5,4,3,3,1,5,4,2,3,0,5,2,0,1,4,2,2,4,3,1,3,1,3,5,2,1,3,1,4,2,2,2,4
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_2uF37aAe9MXpHZX,,,,,48.44960022,-123.302597,test,,1,1,2,2,2,5,3,0,4,5,1,3,5,4,5,2,2,2,3,4,1,2,0,3,3,4,2,4,4,0,2,2,5,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_cNlQXKbbAFD94lD,,,,,48.44960022,-123.302597,test,,2,3,2,2,2,2,4,4,4,0,2,3,5,3,0,0,3,1,1,3,3,3,5,1,5,3,0,4,0,4,2,1,4,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_6SFaBNcLxHhwtc9,,,,,48.44960022,-123.302597,test,,4,4,5,4,5,0,3,4,1,5,3,1,2,4,0,5,1,4,4,5,1,5,0,4,0,2,0,0,2,5,3,5,5,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_doKn71TXcE1ACQR,,,,,48.44960022,-123.302597,test,,0,1,4,5,2,5,0,0,1,0,4,2,3,3,4,2,5,1,4,3,3,4,1,5,0,4,1,4,4,2,1,3,5,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_0lh6PLBb3smoZPD,,,,,48.44960022,-123.302597,test,,3,0,4,0,4,4,2,3,2,2,4,5,3,4,4,0,3,5,2,3,4,0,1,5,0,1,4,4,3,2,1,1,5,4
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_9ELAbQLtM3Alhwp,,,,,48.44960022,-123.302597,test,,4,1,4,5,4,0,2,3,0,2,2,0,5,1,1,3,5,0,0,3,4,4,3,3,0,2,2,4,2,5,5,5,5,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_72ljdbfrgM6iCVv,,,,,48.44960022,-123.302597,test,,4,0,5,1,5,1,1,5,0,0,4,1,0,4,3,0,0,0,4,1,4,0,3,4,0,1,1,4,2,5,5,0,3,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_9GJdXS2Gb3VRem1,,,,,48.44960022,-123.302597,test,,5,0,3,2,1,1,4,4,5,3,0,4,4,0,3,0,0,2,5,3,5,3,2,4,4,4,3,3,4,3,1,2,4,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,1,1,2019-07-20 12:48,R_cvbLHxxOzrPZgwJ,,,,,48.44960022,-123.302597,test,,3,3,5,2,2,3,2,1,3,4,1,0,1,3,2,2,0,2,1,2,0,5,5,4,0,5,3,3,2,0,5,3,3,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_cNECsBZWaHYTGsZ,,,,,48.44960022,-123.302597,test,,0,0,1,4,4,1,1,5,0,0,0,1,3,0,3,4,5,5,4,1,0,0,3,1,3,0,0,0,0,0,4,1,5,4
