StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,FCARS,FCARS_Y_1,FCARS_Y_2,FCARS_Y_3,FCARS_Y_4,FCARS_Y_5,FCARS_Y_6,FCARS_Y_7,FCARS_Y_8,FCARS_Y_9,FCARS_Y_10,FCARS_Y_11,FCARS_Y_12,FCARS_Y_13,FCARS_N_1,FCARS_N_2,FCARS_N_3,FCARS_N_4,FCARS_N_5,FCARS_N_6,FCARS_N_7,FCARS_N_8,FCARS_N_9,FCARS_N_10,FCARS_N_11,FCARS_N_12,FCARS_N_13
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_3xTqKEEYdNw1pdP,,,,,48.44960022,-123.302597,test,,1,1,6,2,4,6,4,2,2,3,6,6,4,3,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_6tbWVW061PUvntb,,,,,48.44960022,-123.302597,test,,1,3,4,2,6,4,2,2,2,4,3,6,5,3,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_ezBsAd5X5fGeryt,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,2,2,6,6,3,2,4,5,3,7,6,2,3
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_bQPWRk6bDFuLWCN,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,1,2,7,5,2,2,7,6,1,6,6,1,2
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_1XkG7g9RIy9bvZr,,,,,48.44960022,-123.302597,test,,1,4,6,7,7,2,1,4,6,7,5,5,1,5,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_9sk1pA9siLkzkfr,,,,,48.44960022,-123.302597,test,,1,6,1,6,5,6,6,6,3,5,4,2,4,2,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_6gqI65DxF1kAAv3,,,,,48.44960022,-123.302597,test,,1,5,5,1,2,7,7,1,5,1,4,7,1,5,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_8deJv3oiyYKgEEB,,,,,48.44960022,-123.302597,test,,1,3,6,2,5,7,2,3,3,5,1,6,7,1,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_eWBLXWltaepWdHT,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,4,1,2,2,5,2,6,6,1,4,6,5,3
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_8ojr7bwKZErVXA9,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,1,6,7,5,7,1,6,1,7,2,6,3,5
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_0c96u7AO57eh8oJ,,,,,48.44960022,-123.302597,test,,1,4,2,5,6,7,1,5,4,5,6,2,1,2,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_aXHnZ0xApmYT6Kh,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,7,3,5,3,1,1,6,1,3,4,2,7,7
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_bO83npnTtlqbblH,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,7,4,5,7,4,1,7,2,2,6,6,3,3
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_eQZGW7zr08ZGpil,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,6,5,7,3,5,3,4,5,1,1,3,1,4
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_7a1PCQc1HxSlYW1,,,,,48.44960022,-123.302597,test,,1,5,6,5,5,3,4,2,2,5,7,6,4,5,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_5j89wIABTyIFMaN,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,4,2,6,1,2,6,7,6,7,6,5,4,4
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_3gY0WxfdG4g6YaF,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,3,3,3,4,5,3,4,5,2,5,4,7,1
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_89aTjoqe6uNFict,,,,,48.44960022,-123.302597,test,,1,6,1,7,5,4,4,6,1,7,4,2,7,4,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_cDdmplkoQQD0HGd,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,6,5,6,3,5,7,1,4,7,2,1,1,7
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_dndULpus0IL8Ect,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,5,1,3,2,1,3,2,5,1,3,4,3,4
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_eMdKhdwAuulJjbT,,,,,48.44960022,-123.302597,test,,1,5,7,3,5,1,3,2,6,6,5,3,1,3,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_b1NqDD9TIYkYGEt,,,,,48.44960022,-123.302597,test,,1,7,2,4,4,6,1,1,4,5,3,7,7,4,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_40c8ZtLBBwzfjcF,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,2,1,3,3,6,3,3,2,2,1,1,1,2
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_41Jknr0pZ3vHMgZ,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,3,3,3,5,2,5,2,2,5,7,1,4,6
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_ac0MtN4ZYPyoQ29,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,2,2,1,2,3,1,3,4,7,4,6,5,3
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_cOakKa0vxRjEciV,,,,,48.44960022,-123.302597,test,,1,3,5,5,6,6,4,3,3,5,1,4,2,1,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_esrif1gNmlYRyIJ,,,,,48.44960022,-123.302597,test,,1,5,2,4,1,1,7,5,4,6,5,7,7,1,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_ePBphSovlXKt2D3,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,6,1,2,3,1,3,4,2,5,4,4,1,6
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_9Ern0FOel0VG7Kl,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,5,7,7,1,7,1,6,7,5,5,2,5,1
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_8e5EfC4TztVQS1L,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,2,5,6,4,6,7,7,1,4,2,7,3,2
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_6zgIpyBuRARNNv7,,,,,48.44960022,-123.302597,test,,1,2,7,5,7,2,3,4,5,1,7,2,1,4,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_b3Ek8MmWcnLWZaR,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,5,7,3,1,7,2,2,2,4,2,2,5,7
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_6fXNs6HwHSaEDZj,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,6,5,2,7,6,7,2,3,4,1,6,4,2
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_0vqUd0V5WXWjurH,,,,,48.44960022,-123.302597,test,,1,2,5,2,2,5,2,6,2,5,7,5,7,1,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_1LcznFVojauwdhz,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,6,3,3,5,6,6,3,1,4,4,5,3,6
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_cMbEZSwMYCw9WRv,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,2,7,2,2,4,5,6,3,6,4,6,1,4
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_42DvhraMaP6lSBL,,,,,48.44960022,-123.302597,test,,1,3,5,7,2,3,6,4,6,7,4,2,4,1,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_a30kOdd3T4zG7NX,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,6,1,3,1,1,6,1,5,2,5,1,4,5
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_4YNJ2aOYcQOdxS5,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,4,1,2,1,2,3,2,1,3,4,1,5,7
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_8oEi38CFgxRslvL,,,,,48.44960022,-123.302597,test,,1,1,1,4,6,3,1,6,3,4,5,4,4,7,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_eJ5jWonM8WxrG0R,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,4,2,4,5,7,6,7,7,2,7,2,5,1
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_bsf0nAceu9G2xut,,,,,48.44960022,-123.302597,test,,1,5,1,6,5,5,5,3,4,6,3,1,6,5,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_4VOciUEVKd3Qi2x,,,,,48.44960022,-123.302597,test,,1,6,4,4,3,1,4,6,4,2,6,6,5,4,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_4Iuz6B61yglIff7,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,7,5,2,6,5,3,6,3,1,6,4,1,7
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_es32nAlHlUHH7Uh,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,6,3,1,6,7,2,4,3,4,4,3,3,3
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_9LDpzYSLiuNX2uh,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,4,4,2,7,4,7,4,4,7,1,4,5,4
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_9XFOYMGFAepMUSh,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,3,5,7,2,2,3,1,6,1,1,5,2,5
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_22ZAKBPFzkQxn6d,,,,,48.44960022,-123.302597,test,,1,1,4,2,4,6,2,7,4,3,4,3,7,1,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_djsp6nRgFJcQBiB,,,,,48.44960022,-123.302597,test,,1,1,6,2,6,7,6,4,1,5,7,6,1,7,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_cOSE6Xa6GmWzSfj,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,4,4,7,3,7,7,3,3,4,5,6,5,6
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_3f3hnbrHN5hFKG9,,,,,48.44960022,-123.302597,test,,1,6,1,4,3,4,4,1,1,7,2,7,3,3,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_eFqD303eI4MexOB,,,,,48.44960022,-123.302597,test,,1,4,1,3,2,1,1,2,2,7,5,5,4,1,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_bdC2lMHpUfQAxHD,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,7,7,1,4,6,5,4,5,7,7,5,5,6
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_bPm3nHmgcnY2yah,,,,,48.44960022,-123.302597,test,,1,7,1,7,4,1,2,3,4,3,1,1,6,2,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_2bpiavP7y4F5hzL,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,6,3,2,2,4,7,3,2,1,5,2,4,7
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_bO59q1olkBUK5MN,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,7,3,3,3,5,3,1,2,4,4,7,1,6
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_2uF3xGnly1vVtKR,,,,,48.44960022,-123.302597,test,,1,4,5,4,6,5,3,1,4,7,1,3,1,5,,,,,,,,,,,,,
2019-07-11 15:36,2019-07-11 15:36,2,,100,0,1,2019-07-11 15:36,R_bkKUzVOzupEWCrz,,,,,48.44960022,-123.302597,test,,1,6,5,5,6,1,6,3,1,3,4,2,7,7,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_bBgpS0IUa0Q664R,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,5,1,4,3,6,6,3,3,3,4,5,3,3
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_af9puWvTaof077n,,,,,48.44960022,-123.302597,test,,1,7,6,6,7,4,1,7,3,5,6,1,1,3,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_40ZgXEBbfqeX4bj,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,1,2,2,6,2,4,4,2,2,6,3,4,7
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_9AmKnSJqv4bxRl3,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,5,7,1,6,6,6,7,2,7,2,6,4,4
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_0xfoLLBELrnKUiV,,,,,48.44960022,-123.302597,test,,1,3,5,7,6,5,6,4,1,3,5,6,2,5,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_07Jez0b3f1cSLc1,,,,,48.44960022,-123.302597,test,,1,6,1,6,5,1,6,6,4,7,3,4,5,4,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_ahLbgHPkPVArNNH,,,,,48.44960022,-123.302597,test,,1,2,7,1,1,6,4,4,3,2,5,3,3,7,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_dbqzg45PokFN1Ah,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,2,4,5,4,5,7,5,5,4,5,4,5,1
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_9QNNubCj97QNAUt,,,,,48.44960022,-123.302597,test,,1,1,1,1,1,5,4,7,7,3,4,6,7,4,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_0DLpSLTRbZ01DzD,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,6,2,1,4,7,7,3,7,4,4,6,3,3
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_0wvAIFi50hhsb8F,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,2,2,5,2,7,5,1,3,5,2,6,4,2
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_dg67XZDQKT2EWTr,,,,,48.44960022,-123.302597,test,,1,5,5,6,3,3,2,3,5,7,4,7,4,3,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_ebpM5IOEyUwfE0J,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,3,3,4,6,7,5,2,3,2,4,3,1,5
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_0VBIEVweAirPjYF,,,,,48.44960022,-123.302597,test,,1,3,5,7,6,6,3,3,4,6,3,5,7,3,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_3CqONtx0WJELA1v,,,,,48.44960022,-123.302597,test,,1,6,7,4,3,7,6,2,7,1,1,7,1,4,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_5pqKhRqUBCn5pYx,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,7,3,7,5,6,7,1,5,5,1,2,2,2
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_afqo1eMNacceF1z,,,,,48.44960022,-123.302597,test,,1,4,1,5,6,1,7,7,4,1,3,6,6,3,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_cMV1H21FJKvcqk5,,,,,48.44960022,-123.302597,test,,1,1,6,3,5,3,4,7,5,3,1,6,2,6,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_1HPhKJLkTL3Irfn,,,,,48.44960022,-123.302597,test,,1,1,2,2,6,4,2,4,2,2,2,3,3,3,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_bllLpiEJOIUsdz7,,,,,48.44960022,-123.302597,test,,1,2,7,2,5,2,6,4,5,4,3,1,4,2,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_5nKGM81cJfVugU5,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,1,7,3,7,2,3,5,1,6,4,3,7,5
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_5mB4lvx06llRsVf,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,3,5,1,7,1,5,5,4,3,3,6,3,1
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_aaAuKGcatk4Xylf,,,,,48.44960022,-123.302597,test,,1,4,1,4,6,7,4,1,7,4,7,7,6,6,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_ebNVX1z4PRv0vGt,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,1,2,3,6,1,6,1,1,6,1,2,6,7
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_57NvcSXiNT3HtxH,,,,,48.44960022,-123.302597,test,,1,3,1,2,1,4,7,2,1,7,3,2,2,2,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_ea33AQo6N4UAfad,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,4,6,6,3,5,4,1,6,1,3,7,3,7
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_2b36Hl4GV6S1oUd,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,1,4,1,6,1,4,7,7,2,2,4,6,4
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_0SBMfRJL2474fnT,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,1,4,7,6,4,6,4,7,4,4,4,6,5
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_3wtNQ3bwuzqcOb3,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,6,1,3,1,7,7,7,1,2,6,6,5,2
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_1zUJFS9S3xBEnEp,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,4,4,3,7,2,5,4,1,1,7,7,5,6
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_41vdttvReyDwstL,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,7,5,1,6,2,6,1,2,6,7,6,4,3
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_6yWmmfLUkklq8jr,,,,,48.44960022,-123.302597,test,,1,3,3,3,2,4,4,5,4,5,1,6,4,1,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_37tfkGqm9pWWbvT,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,4,1,7,5,7,2,3,6,6,5,7,2,7
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_2fwOyLMytV6VEep,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,6,2,4,6,6,6,7,1,6,7,3,5,5
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_ebXCQtUGcNi9cAR,,,,,48.44960022,-123.302597,test,,1,1,3,6,3,1,7,6,1,4,2,4,3,6,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_d4HuvNo3r5WTrN3,,,,,48.44960022,-123.302597,test,,1,6,5,7,5,1,3,7,2,5,4,4,7,1,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_enWcSyiPgjqCDQh,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,1,2,2,2,4,4,3,2,7,4,6,7,2
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_6RwITAw8GcGwa8t,,,,,48.44960022,-123.302597,test,,1,1,6,2,4,3,1,4,3,4,4,2,4,1,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_55NwBS5bn1Ed821,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,3,1,7,6,2,2,6,4,6,3,6,3,2
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_1zVQ8iEBc2i1f5b,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,7,4,7,2,6,3,6,2,6,4,3,5,4
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_6QENMjGDpFVkP1X,,,,,48.44960022,-123.302597,test,,2,,,,,,,,,,,,,,6,3,7,2,7,1,2,3,7,4,1,2,2
2019-07-11 15:37,2019-07-11 15:37,2,,100,0,1,2019-07-11 15:37,R_5cpp2qFRXSwRW8B,,,,,48.44960022,-123.302597,test,,1,2,6,4,6,1,5,2,6,4,4,3,2,4,,,,,,,,,,,,,
2019-07-11 15:37,2019-07-11 15:37,2,,100,1,1,2019-07-11 15:37,R_295FTXog2o2VR8V,,,,,48.44960022,-123.302597,test,,1,5,4,3,4,6,4,4,1,7,1,4,2,6,,,,,,,,,,,,,
